RGB_0,RGB_1,RGB_2,RGB_3,RGB_4,RGB_5,RGB_6,RGB_7,RGB_8,RGB_9,RGB_10,RGB_11,RGB_12,RGB_13,RGB_14,RGB_15,RGB_16,RGB_17,RGB_18,RGB_19,RGB_20,RGB_21,RGB_22,RGB_23,RGB_24,RGB_25,RGB_26,RGB_27,RGB_28,RGB_29,RGB_30,RGB_31,RGB_32,RGB_33,RGB_34,RGB_35,RGB_36,RGB_37,RGB_38,RGB_39,RGB_40,RGB_41,RGB_42,RGB_43,RGB_44,RGB_45,RGB_46,RGB_47,RGB_48,RGB_49,RGB_50,RGB_51,RGB_52,RGB_53,Labels
175.1246153846154,52.93773100869377,157.53538461538463,47.625735258376494,137.03661538461537,38.40987838294736,163.555625,62.26267124795997,143.258125,56.66372728303467,118.134375,49.4089549815567,201.4136363636364,42.47264471473907,171.7490909090909,39.25719148306638,137.28060606060606,36.03273140186344,99.50455259026688,31.36332809575997,88.5883830455259,30.33597137020393,78.22857142857143,28.37062675218082,79.44036989795919,11.00109968652646,69.7295918367347,10.714456746565334,59.1843112244898,10.866765512298503,120.2164502164502,56.8965245156824,103.9452690166976,50.65443448451946,87.81354359925788,44.07178776249303,121.59517345399698,64.28388476365099,110.31131221719455,54.529973613295496,99.18491704374055,44.58759473959881,120.30729166666669,63.838645018124,105.01531862745098,56.48270907794279,88.28155637254902,47.39440817600913,214.5686274509804,36.61393967631385,188.2207367795603,35.427455511700494,158.78966131907308,33.86517749429827,18
86.43743228602384,25.25365518504962,87.77843986998917,22.48296723561186,90.76787648970748,19.83995890003696,92.26408450704226,50.25845829385013,87.17795232936078,41.910123305353785,84.39734561213434,34.92832811022,29.14503205128205,13.592798060836047,30.43456196581197,13.830062541105647,34.37820512820513,13.734714735642632,92.4148025407346,53.17560548215048,81.89809444904722,46.968766502374855,72.6089478044739,40.04313375347457,102.95001380834024,46.68265957623137,92.57497928748964,37.78015386052192,85.99475283070974,30.15978122266208,70.3681917211329,59.00283757539572,65.0702614379085,46.645045273675215,62.08796296296296,34.6350415626826,61.0725484985384,39.11788232050409,58.50172734520329,36.00869238630696,57.66144034015413,32.72432773126762,71.9399415360085,25.44077373649053,60.00451767207016,22.654672002258707,53.03481264948179,20.29013661080145,95.22798742138365,41.43821895017156,88.80005241090147,38.29396689284668,86.19785115303984,35.31609601276848,2
124.32053571428573,66.40622968133351,113.021875,57.92700712611612,103.46696428571428,48.31862368671758,142.05281385281384,36.57158690420826,131.14761904761906,32.81883722876851,125.7922077922078,30.309992604499666,133.74069264069263,68.21515802743869,120.06190476190476,62.20612207048857,108.54891774891776,55.57887022240511,107.2663043478261,67.92696247183082,97.01358695652172,59.580506023002975,87.79710144927536,51.069162931848695,67.66534914361002,32.040403124153634,63.93719806763285,30.4638858140981,63.56346069389548,29.443670565144217,42.58498023715415,16.312399543814056,39.87088274044796,14.311068993943945,40.433025911286784,13.620339070751069,68.39304577464789,9.57728327679608,72.34903169014085,9.902390592208077,77.21126760563381,9.732905766893934,54.58813486982501,32.735839111259494,54.6602646180111,31.463801131696847,55.52582159624413,29.26645301925969,46.347417840375584,11.10602581990311,47.21510883482714,11.88375206981043,50.02859581732821,12.837669473331472,6
112.13928571428572,36.09318993164101,99.51428571428572,33.54337964077536,89.525,32.235380495063204,161.8,53.03910896552631,135.16785714285714,38.74317706309873,112.82380952380952,30.85430262115498,133.5758620689655,48.51163946441366,124.8,36.72225238848123,114.64137931034485,28.53947885125212,148.0115207373272,75.91165177489779,126.16244239631337,69.73583451483968,102.8225806451613,61.302102123993095,93.82834101382488,35.91216092041165,72.66244239631337,30.75070156310219,57.30990783410138,27.724539631886245,170.27586206896552,54.59987667132943,136.80422691879866,52.34504700999433,106.20022246941046,46.85211011969047,149.27188940092165,62.74922015351841,133.9688940092166,51.94727342070738,117.8410138248848,39.657822183422894,143.53341013824885,54.8503051577728,123.98617511520736,51.75583518134723,105.44009216589862,48.46573225238284,195.5339265850945,46.346133044198055,168.5083426028921,44.02080758549727,138.61401557285873,42.42190602382966,1
116.41004247572816,78.52927680366689,102.64092839805824,65.7767093542898,89.57311893203884,50.47360399104112,95.6531862745098,69.58690604220934,84.91038602941177,58.04177763427319,76.00382965686275,42.91932513550411,178.3514122596154,62.89739900752701,151.87439903846155,54.64116258622952,121.2450420673077,43.14898505820801,87.01896237864078,81.28587149015927,78.66049757281553,71.01996808022128,70.35543082524272,58.94001001094681,26.837009803921568,15.049840991528391,27.90333946078432,15.342701836625084,31.52113970588235,15.489228739467787,87.8231670673077,69.92150247982775,77.67713341346153,59.621300707695575,69.36478365384616,48.18155668927708,112.60313666915609,57.18516323534506,104.30679611650486,48.06960121756285,94.7528005974608,39.03001129188151,108.86380090497738,65.94434175435958,87.6923076923077,48.57532576315141,70.97647058823529,34.38391312202123,154.1110946745562,82.69033205056229,131.3810650887574,71.21514404660594,108.85991124260354,57.95486550121228,21
56.41675915649279,46.65768410209568,54.11209766925638,41.62718485258331,52.3607103218646,35.4004891966781,34.48585972850679,25.61907677473156,36.09615384615385,25.883939010986783,39.65158371040724,26.519593460910748,21.45697167755992,3.0849552094688493,22.44226579520697,2.9896169251740528,25.62363834422658,3.528547191670773,101.73962264150944,55.6518168948496,88.68571428571428,47.15687841662452,77.18867924528301,40.01036787333134,125.0456043956044,77.98847976989788,100.60384615384616,56.61212887077672,80.67307692307692,39.11481022135584,69.22010582010581,52.69512598708274,61.34074074074074,43.153992930626,56.62380952380953,35.23917769413359,79.9832884097035,23.42124541422476,68.76603773584905,21.765996614393213,60.26630727762803,22.957143649743017,97.5576923076923,41.57242593715208,72.68241758241759,29.99065675802549,52.277472527472526,20.293650669350367,147.9121693121693,55.85872020202067,114.189417989418,45.154696680090005,85.03227513227513,34.65830354877839,10
131.64166666666668,60.13802491089826,102.70320512820513,45.72789576845076,78.69775641025642,34.273123540304866,117.42207792207792,77.34721405971926,97.14805194805194,62.0700776533013,79.71948051948051,47.84070688436902,206.10221518987345,35.77645935748173,178.71867088607596,34.07301295147752,149.58987341772152,31.521672732198443,73.41617357001972,17.413563717263735,55.247205785667326,15.796345520876717,43.17718606180144,16.353677901273933,113.54179154179154,47.62161228283041,87.0935730935731,37.48447027297843,64.91208791208791,26.80030024099716,172.09769555339176,68.016211765061,143.20545277507304,60.06506469014761,114.63323596234989,51.56165001389131,95.47404627892432,48.26781630948243,82.07661038148844,46.60425846011954,73.74171357098186,43.55003039196364,150.27367754197022,74.33133599183265,131.63794741843523,74.5997243721044,112.0180551156161,69.5837797110636,115.99197283112072,61.99705055670953,96.90305649891944,59.48663840022867,78.24174127817227,54.13417468306118,9
200.94897959183675,45.32621759118681,183.9734075448361,43.95764528195944,163.15275200989487,40.295454381747085,209.8444650587508,38.45418082426958,189.913110698825,38.31802625969552,166.57575757575756,36.399499744159925,216.77878787878788,17.986914808269663,190.6290909090909,18.387562576209127,164.5787878787879,18.548123714999534,179.29544740973313,38.16065033073202,164.75698587127158,36.58409079716056,152.12967032967032,33.31982715035787,110.70204081632652,57.94980889298308,100.51459968602826,53.78315727068584,92.5535321821036,49.58761193230794,195.452,56.834207302725225,179.37907692307692,52.779292649713625,160.0883076923077,46.27866553017727,156.74200426439234,72.47110096164059,140.78160219311604,66.37212143352794,124.454157782516,57.53283737855293,64.14316174230886,31.577857670497984,58.078891257995735,28.244021155047268,55.1727078891258,26.25541976856014,107.65432835820896,62.11880879061899,96.50567164179104,57.86383815451205,87.11223880597015,51.75236703996983,7
154.78866396761134,69.75087480947072,137.8502024291498,62.33576231227918,120.44534412955466,52.97165279194453,191.9214854111406,52.107967896497215,178.47957559681697,49.9685359407266,161.39893899204245,44.3764797420864,200.00318302387268,43.9210317976992,182.2838196286472,42.65806314192886,161.16021220159152,39.6487069232686,158.05344129554655,60.17509866737545,140.75978407557355,58.39355059913067,120.18650472334684,53.15578323033626,166.72254641909814,45.95736076666503,152.01962864721486,42.88233683323645,140.2978779840849,39.39694814604349,92.63793103448276,52.55720903713308,84.26472148541114,48.56811419124492,79.10557029177718,46.219400131695686,130.59516214779373,59.10258237848099,105.1943115364168,52.00979843018469,84.35459861775651,46.43179353126643,144.9221525600836,76.34193225001773,126.08881922675026,68.2365615007164,107.99033437826542,58.95656291750503,69.92868338557994,41.15869956552729,62.71055381400209,35.49209583695921,57.88975966562173,29.516889969337093,14
146.73557692307693,68.33897766906448,128.2087912087912,66.6628000408822,109.53399725274726,61.1215756172348,129.832995951417,77.95184078177766,114.1865721997301,78.7759628343384,96.87381916329284,73.80949566148826,151.1578947368421,61.96662276780219,128.90958164642376,56.094502754231,106.32894736842104,49.58538957566875,82.74107142857143,50.43921404951084,74.63770604395604,43.40330697023017,67.15899725274726,37.16399165321358,136.20411605937923,62.93802165321062,121.30094466936572,58.182483064841705,106.66835357624832,52.39235462038386,191.1740890688259,56.68930001710604,171.06713900134952,55.44368226635954,145.47267206477733,50.31323009565713,184.0188679245283,68.97289939162654,136.8696091644205,52.36059714179844,96.10680592991912,37.47854635178832,79.23005627275737,60.61796312923446,65.08838133068521,47.19758174501864,55.123800066203245,35.4212759182094,101.66964581264482,52.03118749709593,85.68056934789804,50.149282938825614,73.83184376034426,46.39061254886623,20
