AE_0,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,Labels
0.9615850040142292,0.8480336702392244,0.5026951443505677,0.1661557152176388,0.0007555203471786,0.9152500065032834,0.6311521905223375,0.0110342367521041,0.0056659346388877,0.1715596660296201,2
0.0145162646799607,0.0048793641295005,0.011490850989006,0.0030105624177602,0.0012630980004585,0.1430773152602266,0.0026329904150868,0.0014645520281803,0.1145836879781005,0.0087942995291295,17
0.0029199107545331,0.0750627580523413,0.3282410861363659,0.9752296252768626,0.0807306816856976,0.0530729995584442,0.0199659859269376,0.9968259981730736,0.011179333627739,0.5676182651777762,5
0.0697965474891624,0.11737429301057,0.6974538657027437,0.000632989757363,0.0050609987919289,0.0199605627719646,0.2865933712120168,0.0045169939258227,0.0101187669413522,0.0944385251851655,11
0.0021180957196144,0.0117354445591561,0.9587106907804668,0.9523518338383252,0.6391284274280321,0.0510444455322205,0.0042415281737998,0.9918507530056196,0.3570940547712375,0.9606057947834284,1
0.8537588980213847,0.7906658332067971,0.3329603059380503,0.1776473793734237,0.0018241015373228,0.8664142799737291,0.6388292897361868,0.0046221155811491,0.0083062533087737,0.319072588290861,2
0.00427944225636,0.1454460308395858,0.0087297615413667,0.0178528964750091,0.0038076943307715,0.1708580990576777,0.0116113848327603,0.0020898147129219,0.02964458607852,0.0090295440706115,17
0.0170857043046682,0.3820230918649087,0.1958295192198569,0.979042507836594,0.0067857394944865,0.0366956221336639,0.0247651573683066,0.9701403422429258,0.0084187202928049,0.0378652241988559,5
0.0235207887493568,0.0912173566378728,0.858687282519355,0.0002479770166988,0.0040448735537522,0.0309884878496784,0.0727687703430664,0.003667734692817,0.0097560246941563,0.0227593835122885,11
0.0018030170476222,0.010607293551467,0.9103466848061872,0.9545361126169464,0.5674055110018403,0.0352613355173947,0.0015877835463727,0.9905687731906214,0.0106245123475704,0.8448473446853039,1
0.6651718872896529,0.9521064035210668,0.4861766348174417,0.2350215858440796,0.0003451891158608,0.8640796734101671,0.6922097705367218,0.013025995482593,0.0048656801902178,0.4166464522645853,2
0.0023595362935559,0.4039946736827604,0.0077317503047054,0.0262407378987278,0.0079607121453232,0.1826005836925821,0.0121820686758354,0.0062860084180122,0.02070613202974,0.0096572597425167,17
0.0002126223761277,0.0497387804203068,0.9955942488806612,0.0716855988123787,0.3529869318003774,0.7977383947947975,0.1675944746124993,0.0025673243209184,0.9815634280714316,0.0018051727713895,13
0.0131296176941334,0.3473473174063561,0.0683637996859098,0.9718666432834172,0.0107700163278574,0.0895976050997092,0.0244305175149308,0.919718044196144,0.0086034512633972,0.0400465291132663,5
0.0742514597478103,0.0908439021285383,0.5654098732289821,0.0004244438784553,0.0044309521749467,0.0308905341378013,0.4884138459208826,0.023049200728756,0.0092336145462985,0.104246910721445,11
0.0005237225796813,0.0611443574548568,0.912618642098899,0.965843624853285,0.1388693320372409,0.1553229713846715,0.0071394826187861,0.9829034018011922,0.001940280791333,0.3902422123669848,1
0.7281369949242922,0.9213447311615968,0.369862226536032,0.3579055287476821,0.0025083655330072,0.9756668671039648,0.8965295945688524,0.0025375883663317,0.0018834217976783,0.0580809382945986,2
0.0047146157064759,0.3816558854466964,0.0120088507381955,0.0445855667959432,0.003307202564104,0.1799753064192447,0.0064529090014969,0.0029091425419062,0.0197715954911938,0.0064179133998289,17
0.0013270709611172,0.0465050607073641,0.996349284646076,0.2588910832196243,0.0072449632803188,0.2328636350917434,0.4928555323343279,0.0049443863016447,0.937952401433952,0.0038980152406226,13
0.0064946153678091,0.0512872640579957,0.0063941675604169,0.9740611762831414,0.2431630564240977,0.0211819814193557,0.264865162327034,0.9278470640674072,0.0044867358421044,0.0338935716707934,5
0.0148721952571095,0.249147581641918,0.2185769815481454,0.0011646700861386,0.0069971989564659,0.0448772202031632,0.4226003787747912,0.0236713982938128,0.0076600681417495,0.0707797078680897,11
0.0007394942611391,0.0733904691223234,0.8337597352383125,0.853493362679496,0.0145734930179536,0.0542099255192064,0.0055280277753004,0.807481952449833,0.0020499659080096,0.470782994501868,1
0.6449634793810688,0.8949007818432533,0.2563868235569123,0.2688621132006482,0.0003061928702394,0.6001496784893778,0.8351723816968571,0.0039004965458998,0.0012243143899322,0.4275166150613815,2
0.0034618850631442,0.6216251459382954,0.0518311005877657,0.0283948356534909,0.007863007563077,0.1483810709328804,0.0065274578018317,0.0047873723492716,0.0115136364462199,0.0064064892450106,17
0.0001986878062036,0.0148786171848317,0.9227118654889216,0.0137878496970242,0.0891374034972588,0.7077986815993325,0.0199926792871626,0.0015020481432907,0.9775283681974136,0.0116587444569885,13
0.0171734120516488,0.118894062962545,0.0117076734394631,0.9580979192658368,0.1407620149408526,0.0087444778713458,0.3054316402205191,0.9784120986438564,0.0127161843637698,0.0262390287172017,5
0.0473769856951786,0.2082160724783894,0.497725271435367,0.0011118455189751,0.0048534721216983,0.0456312530379188,0.4923338402181254,0.0566265558596016,0.0055310459460298,0.0880747438145969,11
0.0004932498819661,0.0210462718462374,0.8298712990099218,0.9831735383068874,0.0627916320383134,0.1305327055611412,0.0107765922619987,0.9910789238618656,0.007842775116092,0.5670100408101879,1
0.683794888410323,0.9247904741929546,0.0258032599897775,0.1536636304951979,0.0003423148714075,0.4039945980393587,0.934686561142402,0.0015016349167808,0.0017049155901538,0.4893636369308298,2
0.0044503448582221,0.1965913136760012,0.0193924890315086,0.0113877235447917,0.006321357605647,0.0910627295387905,0.005789617900533,0.0026458096134299,0.0329647573219775,0.0050112643580179,17
0.0001639336538649,0.0213077894076811,0.7759370085578194,0.0294213866854119,0.0645502066657906,0.6719162073413751,0.0159557833577779,0.0029897474051008,0.7811064533803584,0.0030594451769058,13
0.0063547701999243,0.1105273876355786,0.0330660883055357,0.955220781629409,0.0570341953591771,0.0162327844178387,0.2646828566561757,0.9586583853609651,0.0230893355916226,0.0062058664292731,5
0.1790128587505172,0.1625116138765908,0.4960774048809382,0.0007093218440788,0.0063597646853053,0.0333266138780561,0.1917790718351177,0.0128971760314887,0.0060078056048253,0.0989503646853244,11
0.001071567670668,0.0178618870599108,0.8449058298441348,0.9360253600442736,0.0491149748119136,0.0237019266380197,0.0117703266526488,0.964684726692622,0.0086612721376977,0.8323395964428789,1
0.7962022417817138,0.7111809888706747,0.0123747991413792,0.1340552324498543,0.0028359770113619,0.6178828558446543,0.9873287411115008,0.0024318170001281,0.0006475038159107,0.4602716971065753,2
0.0054908450734622,0.4457925476972872,0.041995389600492,0.0362973138131611,0.0047800539966046,0.1583700607790735,0.007204213961039,0.002150472554981,0.0089036170476607,0.0085935069062377,17
0.0003018153256991,0.0435109503814375,0.8094628342693595,0.0331310013084246,0.3256282643955829,0.7996062407605299,0.0017551603709802,0.0034827889205753,0.6647393829661677,0.0032400488358361,13
0.0062487416047398,0.1288529836107779,0.0146073322295778,0.9443555103040616,0.0082676505273864,0.1196517918930728,0.1725731869881437,0.5013545472378854,0.0174822157336575,0.0044342572571629,5
0.14035440325895,0.0340899406750164,0.5620459070449696,0.0007017571152668,0.0019890863897842,0.0165047424044709,0.3213601086530347,0.004808810196684,0.0055090064412149,0.1336848194335139,11
0.0013454062045907,0.0269941414160893,0.6975404680132781,0.992417728106899,0.0515495183424047,0.0308397941588479,0.0139721864797565,0.981385312411248,0.001893000548186,0.4974810658717782,1
0.5006063493085883,0.5278688158705239,0.0180854092602969,0.0537385860959789,0.0006670351375491,0.4130514506167287,0.9872213358343028,0.0037045803380013,0.0016240377571553,0.812675510679874,2
0.0022966311144097,0.6211758284662143,0.2034637766387209,0.0373355663506218,0.0045687711185289,0.0944058968695574,0.0070569889274018,0.0028319291994325,0.0097037348327164,0.0043418149255451,17
0.000557087879122,0.0187182627537871,0.6735554697237517,0.112630287841257,0.2568682720145238,0.6037220322534672,0.0009398487867258,0.0012430441450651,0.6663606038441251,0.0023360074799818,13
0.0043202807698546,0.0134773072953504,0.0023045768883701,0.4197093164479583,0.0102815221083403,0.2516962762925649,0.9151607304907916,0.74416785272744,0.0479150021870678,0.0079199344327222,5
0.188350236373004,0.0605194971811411,0.6739415365333453,0.0006676780667866,0.0021534342710908,0.0165353273379806,0.1885287485711806,0.0091595590469482,0.0050839820683304,0.0404320684963089,11
0.0045641116970802,0.0308575471933827,0.5389339297867839,0.9906644958026558,0.0224940845860194,0.0066855888075609,0.0167198450073585,0.973248601235734,0.0028130494538865,0.5099383521494782,1
0.1334729297861595,0.4769406564540358,0.1919599745362009,0.0127083505884982,0.0030528461733091,0.1901091017192917,0.9774360235421364,0.012037440808302,0.0020787040769878,0.9924160949391024,2
0.0019891961134414,0.9232727361630474,0.2859763192654381,0.1131550103371765,0.0054049458397327,0.1292319085338886,0.0122179138907674,0.0017815172065684,0.0168339802005546,0.0092872167896776,17
0.0011166885093303,0.0117324242569051,0.7433845208643187,0.0091782808777618,0.0080364384486132,0.317871448384912,0.0110196799788998,0.0017172930555191,0.4971156400369449,0.0017464415354808,13
0.0022599182150064,0.0062891183778067,0.1528079517178054,0.0660399615386843,0.0158084327856541,0.0643175583275902,0.9659072250767288,0.880777469427033,0.0523564933954994,0.0201326081979947,5
0.2205237916086097,0.0369544589378889,0.6358782810795652,0.000986222056572,0.0009971263791524,0.0073858984491357,0.2598668386018635,0.0059502722053507,0.0173974254351658,0.0602444722840047,11
0.0040256984742942,0.0764043384771536,0.314521799767907,0.9978744040466968,0.2019934810469454,0.0372148939202681,0.0234583714939943,0.9251731633039516,0.0017018014709584,0.0246207814696417,1
0.0124013011751822,0.4499467967709542,0.1652250539757823,0.0018562376768942,0.0150542119812403,0.2115821190144449,0.9717319356811528,0.0194934227686174,0.0007300004109914,0.9898124476024458,2
0.020184238471225,0.6504474158576253,0.0245534340908874,0.0295202959431566,0.0079162332346219,0.1737986117314343,0.0057625585894631,0.0016393512167198,0.0287574821553467,0.0044799649636968,17
0.0089200101394011,0.0191958533054149,0.2130210914954159,0.0067540196697179,0.0162319926476154,0.1298973435599565,0.0062043955528688,0.0018656164956162,0.1831047362212356,0.0074272443442542,13
0.0136831758796631,0.022059725776461,0.026191492071513,0.0253552263273919,0.0161326885305183,0.2136816150940231,0.99022997757847,0.9452279735041406,0.0295472732081217,0.0925008230368818,5
0.0233807245069484,0.1564091553398595,0.9052289014682784,0.0031639989028435,0.0011298168071564,0.0082381405970349,0.1645779797102721,0.0023125384728906,0.0084475417999093,0.0691325105503673,11
0.0011973196492476,0.0226816646924499,0.7849462979321081,0.9754592259462788,0.2362218570304945,0.0106984392224077,0.0139592698525745,0.9940627327738664,0.004373629511098,0.6190753293862158,1
0.0122098602556214,0.2921439088018397,0.2139077871617389,0.0067660445323244,0.0079943852529534,0.3118971095087147,0.8627429529461286,0.0106385666729005,0.0031307694762302,0.9974186571692476,2
0.0187940133288947,0.631398919123353,0.0517977812961394,0.0274221513161609,0.0063396622329984,0.169652386407126,0.0067067000122277,0.0020375230137117,0.0214323734916933,0.0072274571401131,17
0.0102443380785571,0.0248418358505202,0.6447497370049787,0.0051193710070303,0.0070219350962909,0.0490379099381917,0.1286986429721308,0.0014797096635468,0.0691973133493339,0.0024981371600395,13
0.0051211228741241,0.074386452619068,0.0141063460474783,0.0439729830918322,0.3235135073357712,0.23929515202194,0.9955724911611312,0.546876948847305,0.0309011181299191,0.2663333878596677,5
0.1368649216243626,0.3572460853513882,0.9267223640023364,0.0093468529178351,0.0021724593999673,0.0071013131519188,0.3363112488705604,0.0051649313609265,0.0045604159875215,0.1535402120829473,11
0.001432046424631,0.0047772414862334,0.5025001457880361,0.9962070662347434,0.1864940505749303,0.0161925476118212,0.2256315381257158,0.9858108662761236,0.0176331182688205,0.761284998618577,1
0.0023164313277853,0.0344272728677279,0.2250436952630507,0.0008005803806439,0.0025347020317661,0.0442443003265653,0.1861220930124758,0.019628928315534,0.01133485257964,0.9936676419701592,2
0.0223976244530853,0.215411969198302,0.0493881190939842,0.0113187235407485,0.013159542340063,0.1505664051901997,0.0053695434409808,0.0013748344438315,0.0380800986224186,0.0084664985937633,17
0.0111537077890927,0.007784853169658,0.4349089160026975,0.0010203190902736,0.0067775046852777,0.0693626540368471,0.1089172431977562,0.0011739868702807,0.0265279999180548,0.0033342353374736,13
0.0100180354999766,0.2256184036393261,0.0153220060302722,0.0358262023871874,0.6392907412186138,0.0261196855488393,0.9910986806605449,0.0230457936944613,0.0080230302929527,0.3242465461661994,5
0.140602357003814,0.8182312184756666,0.9514639833633662,0.0796715029278465,0.0028261286163047,0.0077646913901511,0.3069344382021248,0.0068917131273676,0.0048048841333291,0.2510752725182676,11
0.0002001744342481,0.0020737337519148,0.1444845561704519,0.9969730734020468,0.688319564685813,0.0046624848031125,0.144670499293534,0.9743342918301194,0.0528854829156911,0.5608384450979534,1
0.0074318521789317,0.0098317174480507,0.2874365408756369,0.0016346546229863,0.0012807398220445,0.0986843454703002,0.2774768223594162,0.0214604305006688,0.0131577049423777,0.998919586626968,2
0.0080401261906063,0.6463490225454458,0.0563222743335114,0.027013368463363,0.009374328762944,0.2567791328057007,0.0116687251875909,0.0024026155582557,0.029462459090425,0.0135145772132494,17
0.0084365677661561,0.0158352959827712,0.2478500897033033,0.000982628016088,0.0092864594804404,0.0471149476117112,0.2436613779860274,0.0011240896770764,0.008377038435291,0.0065855542398769,13
0.4883102404341085,0.3012371553977327,0.1069862230266967,0.0060749743066452,0.989395746575716,0.1062634629002234,0.9866180077457464,0.3925495136955623,0.0922321150599177,0.021549079184399,5
0.1358818709310888,0.8382477477495074,0.906444374652254,0.0783120119131998,0.00142887248356,0.0106097657258532,0.5923526903106392,0.0059743877443643,0.005595891789209,0.14955480687963,11
0.0001537406497924,0.0022593253538556,0.2724792534125613,0.9865455903097774,0.7882571340650038,0.0150011909894069,0.2393673742050913,0.9512807048621016,0.1319469364586518,0.5859805318949978,1
0.13771852602513,0.0326995537088416,0.0080492851912723,0.0086782291892898,0.0030377743810933,0.2447851641440783,0.2724339106143164,0.0103065483603599,0.0090731159457991,0.9980376215375614,2
