AE_0,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,Labels
0.0081461909871769,0.0249507031082037,0.0041185707420896,0.012202740360344,0.0319310271127697,0.0016609452418067,0.0036358396336669,0.0028456264252929,0.0009706754066875,0.0128124126357174,4
0.0068793865583873,0.0123096652012724,0.0162561798876781,0.0119422796569664,0.0019751402508948,0.0301787866518456,0.033225559084527,0.0328431510681085,0.0601199483420209,0.0060164090501183,9
0.0046500518082315,0.0004852664442469,0.0212271138127924,0.0067618830922941,0.0022200388436205,0.001375189517102,0.5759194575615677,0.0026584456129596,0.0768430140232631,0.0062922680839541,2
0.0052514706543442,0.0188786973555128,0.0091811881723647,0.0112949015510538,0.0024372742078695,0.0343691946069154,0.0164623705570643,0.0448488933309671,0.168305812580826,0.0059827048703562,9
0.0033006884342827,0.0026845099092513,0.1520437554816207,0.0016890628509594,0.0004069959452754,0.0013764489897115,0.8708951979588655,0.0029168426135688,0.2020744126976651,0.0029963017008603,2
0.002544144386673,0.0010573258004551,0.0009306337226398,0.0130010259512113,0.0133669505184328,0.0014368745251491,0.0161037979787851,0.0073739240854795,0.000637029559262,0.012829047425937,4
0.0066058612104622,0.0140418956269458,0.0093522970326083,0.0087322272245353,0.0037775824226158,0.1214038108000373,0.0181737514934687,0.0452744514378946,0.0564587088174479,0.0121241332459715,9
0.0035734806968023,0.0334836112695833,0.0146865061908636,0.0061240207486312,0.0009523745414811,0.003461982974914,0.6936129400371557,0.0088319653810781,0.0228635169131609,0.0029252878309935,2
0.0059049113957712,0.0021587536263305,0.0034712003673628,0.0052987720229453,0.0106553572417221,0.0001852343714088,0.063407605362741,0.0070477637082459,0.0018056519136367,0.0031369796876896,4
0.0074712463067879,0.017883096250084,0.006446963149785,0.0086874726790175,0.0044322425639425,0.0212121221604875,0.0158301288329854,0.0403267034939942,0.2131683982201252,0.0120386937156671,9
0.0071691813308034,0.0125089312724452,0.1175654573293172,0.0027685355927919,0.0016442558698397,0.0017048305732188,0.238245557334688,0.0018143831912162,0.0206615959971056,0.0018630461472727,2
0.0260082239134695,0.0041535881701357,0.0041894656257191,0.0227936905349358,0.0012600631916736,0.0031608110744507,0.001573022266802,0.0259163629799109,2.4990186991768752e-05,0.0058010521641952,4
