AE_0,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,Labels
0.3027205425939163,0.0135043799222236,0.0014670047927861,0.3593449086760282,0.0041334531211401,0.9615291747771392,0.0289123900837661,0.1538024616725732,0.0014842196844671,0.9996148684561902,2
0.0575776043619373,0.0242623754741303,0.0083440318550756,0.0038736763398357,0.0046614097300872,0.0181904927544346,0.0085063880828271,0.004202509563773,0.0105500619514922,0.0197917213881112,6
0.0862677973360603,0.0090723515235701,0.0166298398934042,0.0064754025499514,0.0048842364281474,0.033509297880262,0.0101218350360792,0.0065126186351709,0.0444969906754792,0.0232161339996771,17
0.0371798844342124,0.0018683530118637,0.0162204115173689,0.0159863207673656,0.003639197023569,0.0349421905186242,0.3472586798691801,0.0037337727083412,0.0437549345633864,0.008975678563307,9
0.0208134683099502,0.9248960393103348,0.5946847029691654,0.5058582050854816,0.007797129002064,0.2122661602855133,0.0278240830975268,0.1583327514029406,0.0157863720658082,0.1265958804666026,4
0.3114428979690343,0.0027625447186627,0.0039437350056468,0.3130800884452952,0.003484195848563,0.7577039930776759,0.007849129284471,0.1668342268073921,0.0002879472120259,0.999313556322863,2
0.0608754878432957,0.0205848986130874,0.0068935843016731,0.004404424715858,0.0044866509970713,0.0214018043610101,0.0079630399039761,0.0057580806935617,0.0104340748923035,0.0155620039366353,6
0.0794839171370915,0.0076533322595667,0.0172340735039746,0.0046359251676489,0.0041424720533004,0.0432681165650927,0.0087388902259636,0.0076724703733709,0.0214834137427181,0.0188328767838701,17
0.0425496048616757,0.0013642512868473,0.006924067979268,0.0103025558216781,0.0086254462107576,0.0325047841938753,0.5060054111256147,0.0046247450805497,0.0463639854387774,0.0143742388561185,9
0.0109892085930347,0.8899743128034383,0.7440058273717486,0.3998168485470372,0.007881451566418,0.1446786961039116,0.0530892105622841,0.4323832317811049,0.0078408431470192,0.1211291813778836,4
0.2484118185858484,0.0102952526651081,0.0016554607729575,0.2638064411263875,0.0047388605962179,0.863453315829257,0.0218641667603856,0.2988618750454763,0.0002585972552333,0.99974209415223,2
0.0473306807027638,0.0186410468016884,0.0061590156829451,0.0039648764896542,0.0039174254322429,0.0232320531855833,0.0101265518778093,0.0050569902279514,0.0138013961473615,0.0135085370539851,6
0.061193604571834,0.011414138310465,0.0176792025546982,0.0054831443147979,0.0027452388070363,0.0234383751383504,0.0106667497269773,0.0059674483475099,0.0156971261689506,0.0217145360477021,17
0.0104738376884452,0.0054588940384525,0.1329467721731837,0.0054632432065393,0.0057539820905411,0.0849369971969317,0.6168578132632306,0.0061677932855918,0.023371935018379,0.0146661736698374,9
0.0175399258189492,0.9478687509685556,0.5450265221146107,0.4363547135140749,0.0085863276531045,0.2126380112313354,0.0389320690245942,0.1748461751963288,0.008103130467081,0.0570189048750232,4
0.3524079823628988,0.0010448950428294,0.0011809242906129,0.3338331978094351,0.00261514723325,0.7813439731205084,0.0154556229580775,0.1186876635080036,0.0006456210335937,0.9999117371045008,2
0.0445056966423032,0.0169624920211586,0.0066309476525628,0.0039038081925024,0.0043065601930505,0.0245681369574164,0.0101046357145883,0.0045724598026181,0.0176022305539908,0.0109609729391733,6
0.0590999684183194,0.0145442922561483,0.0141205013720111,0.0039465738304004,0.0027468434970937,0.0292490620279858,0.0092649158653454,0.0055598359824289,0.0135858551735329,0.0254668628710601,17
0.0259980086322294,0.0113025458595526,0.0504197466826427,0.0063665207750355,0.0101771084886616,0.0401750110416386,0.0407936568924722,0.0019079266668864,0.0263372725503827,0.0131462947332172,9
0.0180841335173431,0.9025986126358652,0.1921132558981518,0.4480497999052798,0.0040443340033273,0.1623447682507691,0.0186537632253469,0.0804889175747045,0.0074880764260511,0.06051586093416,4
