RGB_0,RGB_1,RGB_2,RGB_3,RGB_4,RGB_5,RGB_6,RGB_7,RGB_8,RGB_9,RGB_10,RGB_11,RGB_12,RGB_13,RGB_14,RGB_15,RGB_16,RGB_17,RGB_18,RGB_19,RGB_20,RGB_21,RGB_22,RGB_23,RGB_24,RGB_25,RGB_26,RGB_27,RGB_28,RGB_29,RGB_30,RGB_31,RGB_32,RGB_33,RGB_34,RGB_35,RGB_36,RGB_37,RGB_38,RGB_39,RGB_40,RGB_41,RGB_42,RGB_43,RGB_44,RGB_45,RGB_46,RGB_47,RGB_48,RGB_49,RGB_50,RGB_51,RGB_52,RGB_53,Labels
58.81501831501832,8.159231485871137,57.47985347985348,7.96048479325412,58.98351648351648,10.0260991205432,88.42857142857143,10.000996628077484,86.27678571428571,10.785441905260326,102.1125,15.900738189004851,81.25714285714285,14.78643260958028,79.05178571428571,14.599207112925432,85.43214285714286,21.60788224251485,49.74017094017094,11.231415851330768,48.452991452991455,11.58271010596827,51.656410256410254,13.236775415222748,78.92333333333333,9.421184643612357,81.58666666666667,9.530330576132856,96.79,11.29920439824809,90.40333333333334,13.080870416004023,91.57333333333334,14.678910253578428,106.55833333333334,21.34625732359416,51.14871794871795,14.243723776383527,50.376068376068375,14.57569196160853,53.90427350427351,14.311639058046673,75.645,10.575224218842738,74.785,8.618153085455177,83.33833333333334,12.008922554657508,84.96333333333334,12.27761738707452,86.115,12.924531488232647,93.93333333333334,19.21772855221796,7
138.655176628774,26.8224813866035,132.72460579391273,25.697983845011915,124.5023835716905,22.094914181869992,116.5258024691358,46.70808645010087,112.8025925925926,48.34264323709935,111.66851851851852,47.97220685176679,112.22064875332848,40.9387642494165,108.23238925199708,41.99034050102892,104.26797385620915,40.19213434520064,88.7184405940594,41.93286834629168,88.24319306930693,44.20010580686583,93.26373762376238,45.06314555051901,79.147,21.256554780588093,77.4155,21.57033888676672,81.1025,22.46459605711845,112.18897058823528,44.78971116421607,111.44325980392156,44.61687174632637,112.32450980392156,41.084386234417146,180.14766964501328,56.44836465514799,190.9623279401111,58.8052589212252,197.50313933832408,57.70125353810995,117.0158536585366,44.72339394516519,109.52280487804876,45.59334633838011,112.53585365853658,45.69459253754368,56.80057388809182,28.501146646883708,57.1720468675275,28.63108067969069,60.81551889048302,29.366426132837145,6
121.96237373737374,45.869453341147405,119.34166666666668,45.46108789116794,117.32247474747474,42.74029940192213,179.16666666666666,42.11092765341268,190.46121273712737,48.42532356121564,200.5168529810298,51.1907708024759,137.36847389558233,64.27341451423005,143.63880522088354,70.94583378499603,151.0493641231593,72.34949949663354,106.53999146393512,42.6053335329019,105.2093896713615,42.15283072001338,105.23508322663253,38.98971791629476,179.11164548265202,55.27371543237579,192.18309859154928,62.39842257262531,201.08193060803848,62.678709435700405,195.2852536908196,54.21021558397194,206.4613948752757,56.996973424972246,211.95842525029693,54.777652638118994,94.96089663760895,41.41386224335217,94.20232461602323,41.72683416437791,94.58837691988376,41.04789101471546,145.06640494487138,56.9731944351237,148.74958235883727,61.26355954400611,148.67031406615436,64.03511674512359,150.89263904934808,50.548794243177305,152.08268691203168,55.365636726290944,154.52921274137643,55.75411358547917,10
72.19189765458422,26.7658191994563,67.95677456871486,24.1272691866318,65.09691800736577,21.067219827482305,97.81352975382826,28.3835574067636,89.44659817794147,27.679006164954146,82.57821283194417,27.39413402763699,94.44259471871412,23.24447674649401,87.82510524301568,22.76046327003112,80.21010332950631,22.38414214202317,98.81760031013762,33.59261260940448,96.77263035471992,33.67476764351211,97.1370420624152,33.18653178720496,117.7154487303741,22.183591351040768,114.15468113975577,21.545359441527395,115.23551075789882,21.90405624973996,123.048794489093,25.23170541907696,118.55970149253731,25.60537426069952,112.45618063528512,24.04897103257121,99.9077540106952,47.67344835612098,97.1953781512605,48.57081229210248,99.718487394958,49.78582025877065,80.97841864018335,40.33053633052741,80.30729564553094,40.97889260604797,85.98586707410237,43.33730998026295,104.08163650075414,35.6585194810082,101.6421568627451,33.940455490458135,105.07560331825036,31.420468468557143,11
142.98828420256993,21.1391036606567,137.20219198790628,22.65823276669649,129.275888133031,24.046202312390555,95.04346182917612,41.27961272493619,91.9304610733182,40.14804960760183,88.62566137566138,37.40629680255765,105.62029582475192,31.78761436398885,100.49035761093428,31.477995267061395,96.95169443924358,32.074128609533915,144.95222222222222,27.5413029786144,140.62037037037038,31.298992369837634,135.90314814814815,31.304017870200465,110.31351851851852,35.01325183241349,106.4161111111111,36.91084455915715,104.87074074074074,36.236856842965445,117.60256880733944,21.75854402793488,114.568623853211,21.20553203427039,117.01100917431192,21.17805619340339,79.28796296296296,26.124515618082206,74.13962962962962,30.26295426834933,76.32277777777777,34.64732589629258,94.82888888888888,42.011446533175246,88.42962962962963,44.68283665675917,89.0261111111111,46.94037336124897,87.3748623853211,40.74922559186077,86.62788990825688,41.271908235313006,93.108623853211,43.102935376992754,13
72.22815007590545,20.47998478612369,67.76599436130991,21.372058539590483,69.19843851659076,22.541421842433103,75.25753632617653,44.2747229856808,73.83051398828887,45.09216013554459,77.64205161570159,46.53867792187402,72.11000107422925,35.26703546046574,70.40272854227092,34.805755372917794,74.56386292834891,33.99864011077733,74.15528085014097,31.498055427233297,73.96031229668185,31.693120811419387,76.97115593146823,31.40948115969716,121.06842333550206,47.096932056091646,122.46519193233571,48.72195505423096,126.89026241596184,48.71060032310661,89.61940058008379,41.28960384288377,88.8762487914921,42.01357475825301,91.21097862283813,41.73815851255284,97.82107632933104,46.378644918202525,91.6875,45.55450394514249,92.3848627787307,43.87076689691124,133.38421955403086,30.044281241685763,130.36921097770156,31.710674793017915,127.82697255574614,32.70176540935184,104.9501911639762,55.52805421642015,103.40463041631266,55.9142203561537,103.59133389974512,55.88173675443625,5
101.33239962651729,33.82215258315039,101.30252100840336,33.867222639884595,101.82539682539682,32.468307325246904,66.35008818342152,22.19885287207414,65.59347442680776,22.6305683284614,65.97178130511463,22.410498599676693,51.29453262786596,10.682434629919358,49.35097001763668,10.711671502801009,50.45679012345679,10.612378603584412,110.49810246679316,54.97969491545164,109.53225806451611,55.43453830646987,110.9203036053131,54.76354512056121,50.988351254480285,10.420179136815532,49.44534050179212,10.54708281223202,51.15232974910394,10.626141888210796,40.88351254480287,8.648017820573369,38.88351254480287,8.648017820573369,40.70250896057348,8.482175083544414,65.48345588235294,6.752402700648304,62.31893382352941,6.423732014402278,60.83088235294117,6.052885780159342,55.48784722222222,9.997472741513176,52.38628472222222,9.5496827562998,50.20746527777778,9.30072051423634,52.875,9.825674271590668,49.65017361111112,9.07790493007291,48.57465277777778,8.726243901786091,2
89.93154013742249,42.83391660811927,89.76294620412267,42.537691002856256,93.14571811630636,40.10504475268145,137.6953242835596,33.784301822270656,142.9047259929613,35.358380765750084,152.49731858555387,37.79248784193395,100.91833166833167,42.51092008901122,97.4408091908092,47.12295849684298,99.40118215118216,49.54794203517644,78.10591587062176,50.156186229019525,77.41905480140774,50.35044148524408,79.71266968325791,50.44015410790836,85.60977040388805,43.87201480589159,87.25280710574829,49.09910100685884,92.30350259762024,54.9747012304612,85.38153513153513,28.293354301582006,86.43972693972694,29.81053507052392,93.2895437895438,32.98394258517679,52.28973277074543,28.042029157881345,50.904773723835525,28.547806904323068,51.241002730206006,28.46518926260036,78.1633159592951,23.890421583694646,78.10399602879126,24.602762089823123,82.33498800364028,26.89916977467337,64.51685023836923,22.913454364916223,65.4949860266316,24.47102717321567,70.69488739108992,27.83284233367492,4
62.980700433063454,40.93245271543904,62.46799096215402,40.72596400737286,65.00244774995292,40.07452799036189,109.1089958939903,43.90300756276352,114.58538633818588,48.95317109724344,124.28742067935796,54.47740329993764,92.12999253452782,44.540124282035976,93.24085479656588,48.20313928410422,99.12019410227695,53.04964454873568,49.81244647445047,28.23363786681873,48.31477780949662,28.667376791430403,48.75497192882291,28.507487133725885,68.03584229390681,24.15826113312304,67.1101678928504,25.09095486102982,69.9160535747972,27.064268048613894,75.11865685719675,26.76301036271008,75.91897755140539,27.33005200233612,81.08988870024524,30.58566049120249,72.09352585002328,33.65778758040654,68.8935258500233,33.722474162679134,69.68719142990219,34.240740648836486,118.67368421052632,39.96076522553908,117.47728531855957,41.67908334826176,118.47442289935364,42.92048800109796,160.1208679593721,52.39045603924895,162.13231763619575,54.083064569187314,164.55032317636196,55.26940046654548,3
139.73880416364076,25.433823022006028,133.90450254175744,24.68511206368301,125.64584846284193,20.97162831344317,115.86383794798034,47.29107838113696,112.78209277238405,49.16912358926182,111.18158935634663,48.74428931766558,111.94534340165409,41.48473341796839,107.90950497422988,42.04989084525379,104.71820688001918,40.4742186046682,93.59074605451936,46.345796077221664,93.50298900047824,48.705938399778,98.11441893830704,49.3441374011125,78.36703765095903,20.573316693544754,76.25905754203173,21.217309147760574,80.28711816244376,21.909093463020152,110.18932038834951,44.63792401219275,109.5850106559318,44.48705676196915,110.38432394032678,40.83118429524184,183.62637494022,56.85887489138917,194.66750358680056,58.43055823807256,201.02534672405548,56.800595243817234,119.14705185886812,46.29873568662689,112.4986976083353,48.00604792872655,115.47300497276818,47.92986457020951,58.20092351408951,27.19582307112394,58.75266398295051,28.012790606152628,62.24413923750888,29.308858508652243,6
