AE_0,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,Labels
0.0093352377390329,0.0185616659579298,0.0106774961989808,0.0081894369048048,0.0103422429005814,0.0084418416298845,0.0092218050375948,0.0069617933155956,0.0081205903534007,0.0070780853089608,27
0.0082124023894924,0.0146478236259757,0.0123771088324885,0.0081534583882768,0.0121848721271724,0.0079311869390725,0.0115241639013036,0.0077234030887039,0.0084487405494064,0.0069821905249717,1
0.0004729880626527,0.0012662627889336,0.0048741071420066,0.0059229395325947,0.004005497581794,0.0014801109298055,0.1333477625895144,0.0006315873605695,0.0034104601277261,0.0004527927622824,12
0.0012140942485962,0.0002557562889989,0.0060043388342065,0.0039574560578923,0.0035724422718914,0.000861021420135,0.1146836952384713,0.0751779095813775,0.0223932226945566,0.0007555033284079,15
0.8988969927484894,0.0997342997497481,0.0037723900101124,0.006742748618349,0.0025174537647955,0.9219884763334424,0.020512487742074,0.7875559372164892,0.060137944287452,0.0115567723995666,2
0.0080836876242652,0.0098675606302347,0.0095243802565595,0.0058892060771076,0.012020055820404,0.0066811605045781,0.0108898482811405,0.0037143069551793,0.0083114914507337,0.0054102112498304,19
0.0063800770094038,0.0141946649910687,0.0130345467598087,0.0092732298681407,0.0115143864541796,0.0052765421238748,0.0083862776907738,0.0051931789814536,0.007831795265241,0.0087648828253549,9
0.0098809397152326,0.0067749842892108,0.9981877921333352,0.0001550779756657,0.0042098466210349,0.000140982454791,0.0206279788551247,0.0133785025783277,0.0013841908303536,0.0046541910338677,26
0.2119069764199412,0.9395636857985978,0.0141122972160692,0.9645063127799176,0.0055280456961204,0.0008595526587077,0.0004282269271654,0.0083393553483059,0.000122328391145,0.0174028110043637,14
0.0127531746312523,0.0112244899500352,0.0066222900629232,0.0049848665300189,0.0056677557180334,9.042100834081471e-05,0.8391096606440921,0.012677334678672,0.4956625279950854,0.0029328292108606,17
0.9775934446937552,0.0022452818552418,0.0118317334618535,0.9385304360507504,0.9997610869078064,0.0503287478878146,0.0021235831445366,0.0050288301848727,0.7082467850840022,0.1162048713237023,16
