AE_0,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,Labels
0.0042778559031145,0.0024189075236374,0.002316773311594,0.0070525012232988,0.004008376923337,0.0080444039961516,0.0030731819434287,0.1455106536228125,0.0038470252404842,0.0052210882178293,19
0.0088216046715087,0.0039899443840087,0.0031694079452746,0.0572261768626706,0.0044814512130244,0.0039855596355974,0.0126065804337757,0.0355275723140821,0.0065848871502241,0.0044325651723477,20
0.0097749623839755,0.0036156559757644,0.0049701978746187,0.0047229896341524,0.1288774327786823,0.0027925693660811,0.004884835829427,0.0101551927378126,0.9745789581972502,0.0019517843525241,24
0.2853424318161,0.0007525406254923,0.1010873825146745,0.0025727986684367,0.0011499174384881,0.0040207151881345,0.9300886025868348,0.7125927997263671,0.0016548936072645,0.0038373263492766,25
0.0039758158425238,0.0080211414987103,0.0038190596254808,0.0057513258427629,0.0047831010711349,0.0046829757764814,0.0066113535794176,0.0061896236015847,0.0171486117665317,0.0061300717591786,14
0.0054795252598243,0.0030822409565494,0.0020770763310599,0.0088735091526701,0.005173406439075,0.0168837537350124,0.0022898276037087,0.4009348068198461,0.0044224275915534,0.0037955654876014,19
0.0057457281984397,0.0058617323488351,0.0031491232441926,0.0571955974053551,0.0038942876918364,0.0037100996748384,0.0198366466723628,0.0208514525261446,0.006320969637093,0.0037626937134581,20
0.0064675529174304,0.0033566088778119,0.011364971639128,0.006089228193298,0.0812711280612984,0.0021935247924555,0.0032824380213168,0.0083931385935452,0.942017914136339,0.0023341226215812,24
0.4715923804976737,0.0038025603521318,0.8896195156530508,0.0010897753030275,0.0007851735383965,0.0041712397440539,0.9994066943033816,0.0085108875896464,0.0009228653702004,0.0090518463669184,25
0.0028121320180894,0.0077682091831779,0.0049233583938341,0.0072197780455727,0.0032012972139356,0.0057362573883837,0.0043270309550819,0.0050031678299731,0.0149860463949386,0.0063368827912819,14
0.0040197880007832,0.0048353854361698,0.0034737879865589,0.0051143640904209,0.0040638802080981,0.0070439583579361,0.0042343649986445,0.0064583007197144,0.0060500465282276,0.0033190252925733,4
0.0043038866084899,0.0036718034688709,0.0026738087288282,0.0070912970138785,0.0050307932402943,0.0161137661564421,0.0019411516015126,0.4091893176598798,0.0042927432544897,0.0050293940954795,19
0.0094130723932906,0.0033145472745061,0.0034973274548915,0.0138174708596572,0.0048029151155652,0.0053545705488105,0.0070203389316832,0.0264168063574243,0.0042053814333993,0.0043502779059601,20
0.0034296477740097,0.0047151538510871,0.0044162565671457,0.0056025973851604,0.0068896065004431,0.0032922610707476,0.0041170935221272,0.0063839681594274,0.4078723760281034,0.003802688967043,24
0.2656362209402726,0.0018080204524629,0.2001301572260253,0.0073092094203161,0.0011329695593934,0.0019886691356086,0.964605331628998,0.0125468416699607,0.0030080425433587,0.0098243527113602,25
0.0079337657476783,0.0047370719451117,0.003802082393304,0.0063766186120167,0.0046911682165041,0.0053828005716992,0.0037478158634062,0.0047522795684281,0.0362945376943614,0.0060154288582098,14
0.0041470223357432,0.0032957149168743,0.0036830045824813,0.0060188674458147,0.0106415080407645,0.0051909551368186,0.0042959340262782,0.0029563186966646,0.0055954259078427,0.0038815988505488,4
0.0044303799200838,0.0047008065336497,0.0023983664678688,0.0070444575786548,0.0053902102918374,0.0194607251737183,0.0018146520451107,0.4767698530133407,0.0046906046887474,0.0038947434765306,19
0.0050579255467131,0.0048524621156062,0.0028410982104397,0.0412511530452713,0.003313571444234,0.0042930692405311,0.0081122923093926,0.0223829568451213,0.00514321997674,0.0040830372059289,20
0.0066505622026657,0.0043584135677307,0.0062409983559625,0.0067314096508042,0.0290170842911526,0.0021416864461291,0.0055732576323779,0.0054995182996292,0.4359278255733621,0.0025413889149672,24
0.5302413126767812,0.0016255137601483,0.4868429122090673,0.0035682403786306,0.0009107224965559,0.0022673762361702,0.997858616292061,0.0276019344081114,0.0050274153872541,0.0064937412359128,25
0.0043276071320179,0.0045261560623306,0.003293165355384,0.0058953117850722,0.0037648391734971,0.0203057835906841,0.0032260736623136,0.021210551665095,0.0045050091179492,0.0043179420049567,4
0.0055846550971356,0.0054151709049387,0.0044960180251706,0.0034887323397426,0.0077946544366007,0.0054505471378434,0.003899351618815,0.0042029033576024,0.0056843732393942,0.0070723647403728,14
0.0161085153164109,0.0033403064053326,0.0043329225345584,0.0062587452118189,0.0026313712111557,0.0026970026566384,0.0188688591182479,0.0056265106967597,0.0039288319903646,0.0061590610564579,16
0.0048232162504655,0.0037861773871248,0.0039436926366299,0.007387651607845,0.004161842750241,0.0199753822056032,0.0020218957360787,0.3951947604557845,0.003721606473963,0.005806309615112,19
