AE_0,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,Labels
0.8789717365814318,0.4371123280574882,0.993611471534362,0.2337457823313032,0.9947851244103104,0.011245339746309,0.9807743926513244,0.371414268994625,0.9683412108419268,0.982234970036811,8
0.1792098495350806,0.0146476348183621,0.0008148480503041,0.9426954845935778,0.9983703491343898,0.005947585872927,0.0466714210660997,0.0195977644446804,0.7609566119857355,0.9760301875478504,13
0.5064370353758075,0.2481300949341308,0.1347550662886767,0.9503180845543,0.5627311024870998,0.0545603137496798,0.0065984411430118,0.9370235561331536,0.0101704463659187,0.1487466545894349,11
0.2717766015745417,0.9802819345178384,0.9838994805821634,0.2358895629242129,0.4577322194624569,0.0004459100238132,0.0009879259656518,0.0958049948725425,0.0173963430951669,0.036525051218955,10
0.8868020492529168,0.0003897580925944,0.003840445042901,0.0010380462059165,0.0150958015205157,0.0428259695587569,0.0691478067318153,0.0271219041658628,0.2313925902734339,0.7640574447738175,3
0.0456084808057098,0.250651191270724,0.001611944768611,0.2108470048936006,0.0417780927630234,0.0067670827979944,0.0133143550850724,0.7706183487368443,0.0234397417040593,0.0017777595208914,9
0.914380708648928,0.2687099383787399,0.7867323707379441,0.8935059385529899,0.1887020248413602,0.2453126739933581,0.9954218020062884,0.3600699141962775,0.1771818464631187,0.0051733173548385,6
0.2952598308038504,0.1030596894750437,0.3328351298908882,0.0624887817116484,0.0175443262843804,0.3401431881252481,0.0297719236549837,0.011467005465558,0.0018806536130519,0.0052136229987232,4
0.0119972168911736,0.017743421939803,0.0007588664666185,0.0896618719120862,0.0130237292345557,0.1149810212737462,0.010006075103573,0.0060868878252008,0.0039753843180341,0.3370726726450128,5
0.0160239164789227,0.4877130641634362,0.3478649074623678,0.8617487045961139,0.200270483907573,0.6431028252607529,0.0075228712181061,0.4107912202524348,0.0141041912269902,0.0818630495003161,7
0.8612337709506379,0.392208901826123,0.9965989204385712,0.2835678606297902,0.9946871296197712,0.0093079763330811,0.958645202753666,0.3877626961554469,0.9756900996075916,0.9789868099634358,8
